date,symbol,close,change,change_rate,open,high,low,volume,trade_value
2018-11-26,KAU18,23500,-500,-2.08,24000,24000,23500,3187,75181500
2018-11-27,KAU18,23500,0,0,0,0,0,0,0
2018-11-28,KAU18,23550,50,0.21,0,0,0,0,0
2018-11-29,KAU18,24000,450,1.91,24000,24000,24000,4800,115200000
2018-11-30,KAU18,24000,0,0,0,0,0,0,0
2018-12-03,KAU18,24000,0,0,0,0,0,0,0
2018-12-04,KAU18,24000,0,0,0,0,0,0,0
2018-12-05,KAU18,24000,0,0,0,0,0,20000,466000000
2018-12-06,KAU18,24000,0,0,24000,24000,24000,20010,458240000
2018-12-07,KAU18,24000,0,0,24000,24000,24000,43,1032000
2018-12-10,KAU18,25000,1000,4.17,0,0,0,0,0
2018-12-11,KAU18,25000,0,0,0,0,0,0,0
2018-12-12,KAU18,25000,0,0,0,0,0,0,0
2018-12-13,KAU18,25000,0,0,0,0,0,0,0
2018-12-14,KAU18,25000,0,0,0,0,0,0,0
2018-12-17,KAU18,25000,0,0,0,0,0,50000,1162500000
2018-12-18,KAU18,25000,0,0,0,0,0,0,0
2018-12-19,KAU18,24000,-1000,-4,24000,24000,24000,23500,542000000
2018-12-20,KAU18,24000,0,0,0,0,0,0,0
2018-12-21,KAU18,24000,0,0,0,0,0,0,0
2018-12-24,KAU18,25000,1000,4.17,0,0,0,0,0
2018-12-26,KAU18,25000,0,0,0,0,0,0,0
2018-12-27,KAU18,25000,0,0,0,0,0,0,0
2018-12-28,KAU18,25000,0,0,0,0,0,0,0
2019-01-02,KAU18,25000,0,0,0,0,0,0,0
2019-01-03,KAU18,25000,0,0,0,0,0,0,0
2019-01-04,KAU18,25000,0,0,0,0,0,0,0
2019-01-07,KAU18,25000,0,0,0,0,0,0,0
2019-01-08,KAU18,25000,0,0,0,0,0,0,0
2019-01-09,KAU18,25000,0,0,0,0,0,20000,466000000
2019-01-10,KAU18,25000,0,0,0,0,0,0,0
2019-01-11,KAU18,25000,0,0,0,0,0,0,0
2019-01-14,KAU18,25000,0,0,0,0,0,0,0
2019-01-15,KAU18,25000,0,0,0,0,0,0,0
2019-01-16,KAU18,25000,0,0,0,0,0,0,0
2019-01-17,KAU18,25000,0,0,0,0,0,0,0
2019-01-18,KAU18,25000,0,0,0,0,0,0,0
2019-01-21,KAU18,25000,0,0,0,0,0,0,0
2019-01-22,KAU18,25000,0,0,0,0,0,0,0
2019-01-23,KAU18,25000,0,0,0,0,0,20000,500000000
2019-01-24,KAU18,25000,0,0,0,0,0,0,0
2019-01-25,KAU18,25500,500,2,25500,25500,25500,10000,255000000
2019-01-28,KAU18,25500,0,0,0,0,0,0,0
2019-01-29,KAU18,25500,0,0,25500,25500,25500,500,12750000
2019-01-30,KAU18,25500,0,0,25500,25500,25500,39500,1007250000
2019-01-31,KAU18,25500,0,0,0,0,0,0,0
2019-02-01,KAU18,25500,0,0,0,0,0,0,0
2019-02-07,KAU18,25500,0,0,0,0,0,0,0
2019-02-08,KAU18,25500,0,0,25500,25500,25500,20000,510000000
2019-02-11,KAU18,25500,0,0,0,0,0,0,0
2019-02-12,KAU18,25550,50,0.2,0,0,0,0,0
2019-02-13,KAU18,25550,0,0,0,0,0,0,0
2019-02-14,KAU18,27050,1500,5.87,27050,27050,27050,50000,1352500000
2019-02-15,KAU18,27050,0,0,0,0,0,0,0
2019-02-18,KAU18,27000,-50,-0.18,27000,27000,27000,11000,297000000
2019-02-19,KAU18,27000,0,0,27000,27000,27000,49000,1323000000
2019-02-20,KAU18,26000,-1000,-3.7,26000,26000,26000,17000,442000000
2019-02-21,KAU18,26000,0,0,26000,26000,26000,12946,336596000
2019-02-22,KAU18,26000,0,0,26000,26000,26000,83286,2165436000
2019-02-25,KAU18,26000,0,0,0,0,0,0,0
2019-02-26,KAU18,26050,50,0.19,0,0,0,0,0
2019-02-27,KAU18,26150,100,0.38,0,0,0,30000,789000000
2019-02-28,KAU18,26500,350,1.34,0,0,0,0,0
2019-03-04,KAU18,26500,0,0,0,0,0,0,0
2019-03-05,KAU18,26500,0,0,0,0,0,0,0
2019-03-06,KAU18,26500,0,0,0,0,0,0,0
2019-03-07,KAU18,26500,0,0,26500,26500,26500,3479,92193500
2019-03-08,KAU18,26500,0,0,26500,26500,26500,23183,614349500
2019-03-11,KAU18,26500,0,0,26500,26500,26500,170000,4505000000
2019-03-12,KAU18,26500,0,0,26500,26500,26500,103000,2714500000
2019-03-13,KAU18,26500,0,0,0,0,0,0,0
2019-03-14,KAU18,26500,0,0,0,0,0,0,0
2019-03-15,KAU18,26500,0,0,26500,26500,26500,338,8957000
2019-03-18,KAU18,26500,0,0,0,0,0,0,0
2019-03-19,KAU18,26500,0,0,0,0,0,0,0
2019-03-20,KAU18,26500,0,0,0,0,0,0,0
2019-03-21,KAU18,26500,0,0,0,0,0,0,0
2019-03-22,KAU18,26500,0,0,0,0,0,0,0
2019-03-25,KAU18,26500,0,0,0,0,0,0,0
2019-03-26,KAU18,26500,0,0,0,0,0,30000,793500000
2019-03-27,KAU18,26600,100,0.38,0,0,0,0,0
2019-03-28,KAU18,26650,50,0.19,0,0,0,0,0
2019-03-29,KAU18,26650,0,0,0,0,0,0,0
2019-04-01,KAU18,26650,0,0,0,0,0,0,0
2019-04-02,KAU18,26650,0,0,0,0,0,0,0
2019-04-03,KAU18,26700,50,0.19,0,0,0,0,0
2019-04-04,KAU18,26700,0,0,0,0,0,0,0
2019-04-05,KAU18,27000,300,1.12,27000,27000,27000,1500,40500000
2019-04-08,KAU18,27600,600,2.22,27300,27600,27300,3000,82250000
2019-04-09,KAU18,27600,0,0,0,0,0,0,0
2019-04-10,KAU18,27600,0,0,0,0,0,0,0
2019-04-11,KAU18,27600,0,0,0,0,0,0,0
2019-04-12,KAU18,27600,0,0,0,0,0,0,0
2019-04-15,KAU18,27600,0,0,0,0,0,0,0
2019-04-16,KAU18,27600,0,0,0,0,0,0,0
2019-04-17,KAU18,27600,0,0,0,0,0,0,0
2019-04-18,KAU18,27650,50,0.18,0,0,0,0,0
2019-04-19,KAU18,27900,250,0.9,27900,27900,27900,10000,279000000
2019-04-22,KAU18,27900,0,0,27900,27900,27900,10000,279000000
2019-04-23,KAU18,27900,0,0,27900,27900,27900,47000,1277700000
2019-04-24,KAU18,28000,100,0.36,28000,28000,28000,10000,280000000
2019-04-25,KAU18,28900,900,3.21,28900,28900,28000,18000,506700000
2019-04-26,KAU18,29000,100,0.35,28900,29000,28900,4000,115700000
2019-04-29,KAU18,28100,-900,-3.1,28100,28100,28100,20000,562000000
2019-04-30,KAU18,28300,200,0.71,29100,29100,28200,26200,750211800
2019-05-02,KAU18,29000,700,2.47,29000,29000,29000,16252,471308000
2019-05-03,KAU18,29000,0,0,29000,29000,29000,106129,2952741000
2019-05-07,KAU18,29000,0,0,29000,29000,29000,5119,148451000
2019-05-08,KAU18,29200,200,0.69,29100,29200,29100,14990,436558000
2019-05-09,KAU18,29300,100,0.34,29200,29300,29200,66881,1953413300
2019-05-10,KAU18,29000,-300,-1.02,29300,29300,29000,94500,2758350000
2019-05-13,KAU18,28500,-500,-1.72,28500,28500,28500,25600,729600000
2019-05-14,KAU18,28200,-300,-1.05,28000,28200,28000,43100,1210800000
2019-05-15,KAU18,28000,-200,-0.71,28000,28000,28000,3590,100520000
2019-05-16,KAU18,27950,-50,-0.18,28000,28000,27950,39978,1119269000
2019-05-17,KAU18,27000,-950,-3.4,27900,27900,27000,123191,3368707200
2019-05-20,KAU18,25500,-1500,-5.56,26900,26900,25500,41799,1094276900
2019-05-21,KAU18,25700,200,0.78,25500,25700,25500,114576,2926970600
2019-05-22,KAU18,26550,850,3.31,0,0,0,16000,411200000
2019-05-23,KAU18,27000,450,1.69,27000,27000,27000,37500,1012500000
2019-05-24,KAU18,27000,0,0,27000,27000,27000,60400,1630800000
2019-05-27,KAU18,27000,0,0,27000,27000,27000,1576,42552000
2019-05-28,KAU18,27300,300,1.11,27200,27300,27200,12652,344319700
2019-05-29,KAU18,27000,-300,-1.1,27300,27300,27000,41452,1125252000
2019-05-30,KAU18,27000,0,0,27000,27000,27000,415000,11365000000
2019-05-31,KAU18,27500,500,1.85,27300,27500,27300,12552,344880000
2019-06-03,KAU18,27800,300,1.09,27800,27800,27800,5000,139000000
2019-06-04,KAU18,27800,0,0,27800,27800,27800,31661,880175800
2019-06-05,KAU18,27000,-800,-2.88,27800,27800,27000,84085,2295863800
2019-06-07,KAU18,27000,0,0,27000,27000,27000,78400,2116800000
2019-06-10,KAU18,26900,-100,-0.37,27000,27000,26700,118149,3188528300
2019-06-11,KAU18,27000,100,0.37,27000,27000,26900,16293,439461000
2019-06-12,KAU18,27300,300,1.11,27300,27300,27000,13381,362787000
2019-06-13,KAU18,27300,0,0,27000,27300,27000,18000,489798800
2019-06-14,KAU18,27400,100,0.37,27300,27500,27200,147357,4027830600
2019-06-17,KAU18,27500,100,0.36,27700,28000,27300,47783,1310419200
2019-06-18,KAU18,27650,150,0.55,27650,27700,27650,12000,332010150
2019-06-19,KAU18,27750,100,0.36,27650,27750,27650,7796,215764000
2019-06-20,KAU18,27800,50,0.18,27700,27800,27700,2200,61010000
2019-06-21,KAU18,28000,200,0.72,27850,28000,27850,72884,2039504800
2019-06-24,KAU18,28000,0,0,28000,28000,27900,107896,3020103000
2019-06-25,KAU18,28150,150,0.54,28000,28150,27950,44013,1234223900
2019-06-26,KAU18,28100,-50,-0.18,28300,28300,28100,64623,1818568600
2019-06-27,KAU18,28100,0,0,28100,28200,28100,30743,864337500
2019-06-28,KAU18,28050,-50,-0.18,28150,28150,28050,33037,927160150
2019-07-01,KAU18,28050,0,0,28050,28050,28050,5000,140250000
2019-07-02,KAU18,28100,50,0.18,28050,28100,28050,18313,513729650
2019-07-03,KAU18,28100,0,0,0,0,0,9100,255255000
2019-07-04,KAU18,28150,50,0.18,28100,28150,28100,161994,4552581400
2019-07-05,KAU18,28150,0,0,28150,28150,28150,18500,520775000
2019-07-08,KAU18,28200,50,0.18,28200,28200,28200,230061,6477720200
2019-07-09,KAU18,28200,0,0,28200,28200,28200,54656,1541299200
2019-07-10,KAU18,28200,0,0,28200,28200,28200,63058,1778235600
2019-07-11,KAU18,28200,0,0,0,0,0,0,0
2019-07-12,KAU18,28200,0,0,28200,28200,28200,2000,56400000
2019-07-15,KAU18,28300,100,0.35,28300,28300,28300,5840,165272000
2019-07-16,KAU18,28250,-50,-0.18,28300,28300,28250,64068,1810421000
2019-07-17,KAU18,28250,0,0,28250,28300,28250,79125,2233431250
2019-07-18,KAU18,28350,100,0.35,28500,28500,28350,2729,77554650
2019-07-19,KAU18,28400,50,0.18,28350,28400,28350,10727,304560450
2019-07-22,KAU18,28400,0,0,28500,28500,28400,7000,199225000
2019-07-23,KAU18,28600,200,0.7,28450,28600,28450,9104,259349400
2019-07-24,KAU18,28400,-200,-0.7,28500,28500,28400,42626,1208401000
2019-07-25,KAU18,28450,50,0.18,28450,28450,28450,165155,4655144750
2019-07-26,KAU18,28500,50,0.18,28500,28500,28500,30000,855000000
2019-07-29,KAU18,28500,0,0,28500,28500,28500,245462,6855667000
2019-07-30,KAU18,28600,100,0.35,28600,28600,28600,3000,85800000
2019-07-31,KAU18,28600,0,0,28600,28600,28600,30000,851000000
2019-08-01,KAU18,28600,0,0,0,0,0,0,0
2019-08-02,KAU18,28600,0,0,28600,28600,28600,6918,197854800
2019-08-05,KAU18,28600,0,0,28650,28650,28600,22565,646384000
2019-08-06,KAU18,28600,0,0,28600,28600,28600,16975,485485000
2019-08-07,KAU18,28650,50,0.17,28600,28650,28600,10649,305032300
2019-08-08,KAU18,28700,50,0.17,28650,28700,28650,155291,4449212150
2019-08-09,KAU18,28800,100,0.35,28750,28800,28750,81688,2344367300
2019-08-12,KAU18,29500,700,2.43,29000,29500,29000,87579,2523273350
2019-08-13,KAU18,30000,500,1.69,30000,30000,30000,35724,1071720000
2019-08-14,KAU18,30500,500,1.67,30100,30500,30100,16406,495715800
2019-08-16,KAU18,29900,-600,-1.97,31000,31000,29900,6500,199850000
2019-08-19,KAU18,29900,0,0,30300,30300,29800,9500,285700000
2019-08-20,KAU18,29100,-800,-2.68,29000,29100,29000,15705,456609600
2019-08-21,KAU18,29400,300,1.03,29400,29400,29100,13344,390813600
2019-08-22,KAU18,29450,50,0.17,29100,29500,29100,31850,938617000
2019-08-23,KAU18,29500,50,0.17,29500,29500,29400,176282,5096449300
2019-08-26,KAU18,29600,100,0.34,29500,29600,29500,85979,2530005900
2019-08-27,KAU18,29700,100,0.34,29700,29700,29600,35332,1048787500
2019-08-28,KAU18,29700,0,0,29800,29900,29700,23500,700475000
2019-08-29,KAU18,29750,50,0.17,29700,29750,29700,74256,2206324700
2019-08-30,KAU18,29950,200,0.67,29950,29950,29850,42440,1267848250
2019-09-02,KAU18,29950,0,0,29950,29950,29950,32330,968283500
2019-09-03,KAU18,30000,50,0.17,29950,30000,29950,17041,510777950
2019-09-04,KAU18,30000,0,0,30000,30000,29950,91047,2731247450
2019-09-05,KAU18,30100,100,0.33,30000,30100,30000,128088,3844090000
2019-09-06,KAU18,30300,200,0.66,30100,30300,30100,64222,1931663300
2019-09-09,KAU18,30750,450,1.49,30500,30750,30500,30880,942614750
2019-09-10,KAU18,30300,-450,-1.46,30700,30700,30300,24120,731276000
2019-09-11,KAU18,30750,450,1.49,30000,30750,30000,39515,1176727650
2019-09-16,KAU18,30800,50,0.16,30800,30800,30800,9745,300146000
2019-09-17,KAU18,31000,200,0.65,31000,31000,31000,7794,241614000
2019-09-18,KAU18,31300,300,0.97,31300,31300,31300,500,15650000
2019-09-19,KAU18,33500,2200,7.03,32000,33500,32000,1788,58216000
2019-09-20,KAU18,34500,1000,2.99,34150,34500,34050,1486,50849700
2019-09-23,KAU18,34900,400,1.16,34700,34900,34700,14110,490268000
2019-09-24,KAU18,35600,700,2.01,35100,35600,35100,8639,304636100
2019-09-25,KAU18,37000,1400,3.93,36000,37000,36000,16058,582101900
2019-09-26,KAU18,38000,1000,2.7,38000,38000,38000,2528,96064000
2019-09-27,KAU18,39000,1000,2.63,39000,39000,39000,271,10569000
2019-09-30,KAU19,31850,0,0,31850,31850,31700,48823,1552042550
2019-10-01,KAU19,31850,0,0,31850,31850,31850,1500,47775000
2019-10-02,KAU19,31900,50,0.16,31900,31900,31900,3501,111681900
2019-10-04,KAU19,31950,50,0.16,31950,31950,31950,4000,127800000
2019-10-07,KAU19,32050,100,0.31,32000,32050,32000,6000,192050000
2019-10-08,KAU19,32100,50,0.16,32100,32100,32100,4500,144450000
2019-10-10,KAU19,32200,100,0.31,32150,32200,32150,8000,257275000
2019-10-11,KAU19,32500,300,0.93,32350,32500,32300,10107,327177500
2019-10-14,KAU19,32550,50,0.15,32550,32550,32550,5000,162750000
2019-10-15,KAU19,32650,100,0.31,32650,32650,32650,5000,163250000
2019-10-16,KAU19,32700,50,0.15,32650,32700,32650,6000,196050000
2019-10-17,KAU19,32700,0,0,32700,32700,32700,7000,228900000
2019-10-18,KAU19,32750,50,0.15,32750,32750,32750,4500,147375000
2019-10-21,KAU19,32800,50,0.15,32800,32850,32800,5000,164075000
2019-10-22,KAU19,32900,100,0.3,32850,32900,32850,15500,509675000
2019-10-23,KAU19,32900,0,0,32950,32950,32900,8000,263325000
2019-10-24,KAU19,33000,100,0.3,32950,33050,32950,8500,280425000
2019-10-25,KAU19,33150,150,0.45,33150,33200,33150,6000,199100000
2019-10-28,KAU19,33400,250,0.75,33250,33400,33250,16000,533100000
2019-10-29,KAU19,33650,250,0.75,33550,33700,33500,23900,802603400
2019-10-30,KAU19,33900,250,0.74,33850,34000,33850,19509,660580100
2019-10-31,KAU19,33950,50,0.15,33900,33950,33900,29000,983850000
2019-11-01,KAU19,34000,50,0.15,33950,34000,33950,6500,220925000
2019-11-04,KAU19,34150,150,0.44,34100,34150,34100,5593,190850950
2019-11-05,KAU19,34300,150,0.44,34250,34300,34250,7000,239875000
2019-11-06,KAU19,34600,300,0.87,34600,34600,34550,14000,484250000
2019-11-07,KAU19,34800,200,0.58,34800,34800,34800,3000,104400000
2019-11-08,KAU19,35000,200,0.57,35000,35000,35000,3000,105000000
2019-11-11,KAU19,35500,500,1.43,35300,35500,35300,4300,152035000
2019-11-12,KAU19,35750,250,0.7,35600,35750,35600,11500,409625000
2019-11-13,KAU19,36350,600,1.68,36300,36350,36300,14500,526575000
2019-11-14,KAU19,36750,400,1.1,36700,36750,36700,12280,450790000
